City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Vostok,RU,2022-02-05 17:54:33,46.4856,135.8833,-10.44,99,100,3.04
296,Salinopolis,BR,2022-02-05 17:54:34,-0.6136,-47.3561,80.4,80,100,9.57
297,Mindelo,CV,2022-02-05 17:54:35,16.8901,-24.9804,76.55,61,0,23.02
298,Magadan,RU,2022-02-05 17:54:35,59.5667,150.8,-1.34,62,43,11.36
299,Kasongo-Lunda,CD,2022-02-05 17:54:35,-6.4667,16.8167,72.09,92,56,1.77
300,Dolinsk,RU,2022-02-05 17:54:36,47.35,142.8,10.26,90,100,5.21
301,Airai,TL,2022-02-05 17:50:03,-8.9266,125.4092,61.03,92,93,1.83
302,Mosquera,CO,2022-02-05 17:54:36,4.7059,-74.2302,62.69,67,75,11.5
303,Thinadhoo,MV,2022-02-05 17:54:36,0.5333,72.9333,82.67,72,79,12.57
304,Antofagasta,CL,2022-02-05 17:54:37,-23.65,-70.4,71.22,65,12,9.24
305,Port Macquarie,AU,2022-02-05 17:54:37,-31.4333,152.9167,62.56,74,89,13.38
306,Luderitz,NA,2022-02-05 17:52:37,-26.6481,15.1594,69.55,74,16,5.17
307,Lasa,IT,2022-02-05 17:54:38,46.6166,10.7002,40.46,68,9,4.9
308,Touros,BR,2022-02-05 17:54:38,-5.1989,-35.4608,88.7,55,20,13.18
309,Brae,GB,2022-02-05 17:54:39,60.3964,-1.353,39.11,63,74,37.36
310,Kruisfontein,ZA,2022-02-05 17:51:08,-34.0033,24.7314,66.88,82,90,19.04
311,Kenai,US,2022-02-05 17:52:58,60.5544,-151.2583,27.09,95,90,8.05
312,Antsohihy,MG,2022-02-05 17:54:39,-14.8796,47.9875,71.87,93,100,6.76
313,Changji,CN,2022-02-05 17:54:40,44.0167,87.3167,3.99,85,100,0.0
314,Ulety,RU,2022-02-05 17:54:41,51.3572,112.4849,-2.49,99,30,3.56
315,Dolores,AR,2022-02-05 17:54:41,-36.3132,-57.6792,63.41,75,92,12.15
316,Mount Isa,AU,2022-02-05 17:54:41,-20.7333,139.5,74.97,41,17,0.0
317,Koungou,YT,2022-02-05 17:54:42,-12.7336,45.2042,83.91,79,40,14.97
318,Longyearbyen,SJ,2022-02-05 17:53:50,78.2186,15.6401,10.24,61,20,21.85
319,Yeppoon,AU,2022-02-05 17:54:42,-23.1333,150.7333,73.18,71,28,19.46
320,Palmerston North,NZ,2022-02-05 17:54:43,-40.35,175.6167,60.37,91,100,17.0
321,Fort Abbas,PK,2022-02-05 17:54:43,29.1925,72.8536,60.17,38,6,10.6
322,Cobija,BO,2022-02-05 17:54:43,-11.0267,-68.7692,89.78,62,75,13.8
323,Highland Park,US,2022-02-05 17:52:56,42.1817,-87.8003,20.14,59,46,5.01
324,Sardarpur,IN,2022-02-05 17:55:44,22.678,74.9484,62.6,22,0,3.83
325,Jhabua,IN,2022-02-05 17:55:44,22.7667,74.6,64.22,22,0,3.04
326,Ostrovnoy,RU,2022-02-05 17:54:45,68.0531,39.5131,15.93,82,100,32.01
327,Makuyuni,TZ,2022-02-05 17:55:45,-4.7333,38.1,77.79,66,100,1.68
328,Basco,PH,2022-02-05 17:55:45,20.4487,121.9702,71.71,76,76,24.87
329,Rusape,ZW,2022-02-05 17:55:45,-18.5278,32.1284,62.17,92,71,7.18
330,Adrar,MR,2022-02-05 17:55:46,20.5022,-10.0711,77.05,6,30,8.01
331,Outlook,CA,2022-02-05 17:55:46,51.5001,-107.0513,22.69,93,100,5.37
332,Karratha,AU,2022-02-05 17:55:46,-20.7377,116.8463,84.65,70,62,5.77
333,Santa Rosa,PH,2022-02-05 17:53:49,14.3122,121.1114,78.85,69,95,14.0
334,Hargeysa,SO,2022-02-05 17:55:47,9.56,44.065,63.72,43,97,7.49
335,Padang,ID,2022-02-05 17:55:47,-0.9492,100.3543,74.1,97,100,0.58
336,Valle Del Guamuez,CO,2022-02-05 17:55:48,0.4525,-76.9192,80.02,66,68,0.92
337,Tautira,PF,2022-02-05 17:55:16,-17.7333,-149.15,82.42,73,27,17.25
338,Deputatskiy,RU,2022-02-05 17:53:01,69.3,139.9,-29.11,96,100,3.18
339,Husavik,IS,2022-02-05 17:53:41,66.0449,-17.3389,13.91,97,99,27.76
340,Nemuro,JP,2022-02-05 17:55:48,43.3236,145.575,23.4,74,87,19.13
341,Almaznyy,RU,2022-02-05 17:55:49,48.0448,40.045,24.94,90,90,6.98
342,Poum,NC,2022-02-05 17:55:49,-20.2333,164.0167,80.76,72,97,3.8
343,Toktogul,KG,2022-02-05 17:55:49,41.8708,72.9402,19.9,56,44,2.91
344,Ancud,CL,2022-02-05 17:55:50,-41.8697,-73.8203,72.23,58,8,7.56
345,Usevya,TZ,2022-02-05 17:55:50,-7.1,31.2333,67.03,86,99,0.36
346,Krasna Lipa,CZ,2022-02-05 17:55:50,50.4838,13.3575,35.65,77,93,11.99
347,Danielskuil,ZA,2022-02-05 17:55:51,-28.1887,23.5395,75.34,34,33,8.05
348,Bage,BR,2022-02-05 17:55:51,-31.3314,-54.1069,83.98,61,40,16.11
349,Miri,MY,2022-02-05 17:55:52,4.4148,114.0089,77.14,94,40,4.61
350,Itarema,BR,2022-02-05 17:55:52,-2.9248,-39.9167,84.47,66,92,14.83
351,Souillac,MU,2022-02-05 17:55:28,-20.5167,57.5167,80.37,89,75,14.97
352,Korla,CN,2022-02-05 17:55:53,41.7597,86.1469,25.29,40,99,9.06
353,Salalah,OM,2022-02-05 17:55:53,17.0151,54.0924,71.58,79,5,2.95
354,Spencer,US,2022-02-05 17:55:53,43.1414,-95.1444,34.43,67,100,18.54
355,Komatipoort,ZA,2022-02-05 17:55:54,-25.4332,31.9548,74.05,86,84,8.97
356,Teeli,RU,2022-02-05 17:55:54,51.0333,90.2333,-15.72,83,6,1.01
357,Raymond,US,2022-02-05 17:55:55,43.9015,-70.4703,23.27,70,86,12.26
358,Baza,ES,2022-02-05 17:55:55,37.4907,-2.7726,54.41,55,100,4.0
359,Baloda Bazar,IN,2022-02-05 17:55:55,21.6667,82.1667,61.74,25,3,3.13
360,Wahpeton,US,2022-02-05 17:55:56,46.2652,-96.6059,16.02,79,100,19.57
361,Awjilah,LY,2022-02-05 17:55:56,29.1081,21.2869,58.28,46,0,3.51
362,Nishihara,JP,2022-02-05 17:54:19,26.1842,127.7558,56.86,62,75,19.57
363,Redlands,US,2022-02-05 17:55:56,34.0556,-117.1825,65.57,18,0,1.92
364,Yerbogachen,RU,2022-02-05 17:55:57,61.2767,108.0108,9.1,96,100,4.88
365,Bloomfield,US,2022-02-05 17:54:47,40.8068,-74.1854,31.06,58,75,8.99
366,Yendi,GH,2022-02-05 17:55:57,9.4427,-0.0099,89.71,12,3,3.6
367,Grand Baie,MU,2022-02-05 17:55:58,-20.0182,57.5802,80.46,81,100,8.99
368,Kaputa,ZM,2022-02-05 17:56:59,-8.4689,29.6619,69.62,82,86,1.5
369,Grafton,US,2022-02-05 17:56:59,42.207,-71.6856,24.93,68,65,4.0
370,Boa Vista,BR,2022-02-05 17:56:59,2.8197,-60.6733,89.58,45,75,12.66
371,Novozavidovskiy,RU,2022-02-05 17:57:00,56.55,36.4333,8.73,97,77,5.79
372,Harper,LR,2022-02-05 17:57:00,4.375,-7.7169,82.09,74,62,8.79
373,Katsuura,JP,2022-02-05 17:57:00,35.1333,140.3,33.91,44,31,5.14
374,Lagos,NG,2022-02-05 17:55:30,6.5833,3.75,88.12,72,3,6.76
375,Kavieng,PG,2022-02-05 17:57:01,-2.5744,150.7967,81.21,78,82,6.26
376,Maniwaki,CA,2022-02-05 17:57:01,46.3834,-75.966,3.58,43,17,5.75
377,Angatuba,BR,2022-02-05 17:57:01,-23.4897,-48.4128,80.33,71,88,12.93
378,Oranjemund,NA,2022-02-05 17:57:02,-28.55,16.4333,67.89,74,27,7.4
379,Monteria,CO,2022-02-05 17:55:35,8.748,-75.8814,89.51,51,40,8.05
380,Luebo,CD,2022-02-05 17:57:03,-5.35,21.4167,76.35,74,76,0.63
381,Gus-Zheleznyy,RU,2022-02-05 17:57:04,55.0581,41.1656,1.71,100,68,3.29
382,Sire,NG,2022-02-05 17:57:04,12.9299,5.2043,75.76,12,0,9.86
383,Soe,ID,2022-02-05 17:57:05,-9.8607,124.284,66.6,95,88,3.2
384,Zaysan,KZ,2022-02-05 17:57:05,47.4667,84.8667,7.12,66,0,6.64
385,Amalapuram,IN,2022-02-05 17:57:06,16.5833,82.0167,69.12,91,72,3.74
386,Campbellsville,US,2022-02-05 17:57:06,37.3434,-85.3419,29.71,54,83,1.99
387,Hay River,CA,2022-02-05 17:57:06,60.8156,-115.7999,-7.62,77,75,2.3
388,Dondo,MZ,2022-02-05 17:57:07,-19.6094,34.7431,83.71,76,15,8.99
389,Codrington,AU,2022-02-05 17:57:07,-38.2667,141.9667,56.62,90,99,8.01
390,Uvarovka,RU,2022-02-05 17:57:08,55.5278,35.6061,11.66,97,88,8.3
391,Goderich,CA,2022-02-05 17:57:08,43.7501,-81.7165,17.91,62,99,5.75
392,Shelburne,CA,2022-02-05 17:57:09,44.0787,-80.2041,14.13,71,28,5.48
393,Nelson Bay,AU,2022-02-05 17:57:09,-32.7167,152.15,71.01,66,96,3.0
394,Kailua,US,2022-02-05 17:57:10,21.4022,-157.7394,74.75,92,1,1.01
395,Coihaique,CL,2022-02-05 17:57:11,-45.5752,-72.0662,70.41,43,75,8.05
396,Picton,AU,2022-02-05 17:57:11,-34.1833,150.6,67.23,91,73,5.66
397,Kantang,TH,2022-02-05 17:57:11,7.4054,99.5156,76.8,82,61,6.71
398,Iqaluit,CA,2022-02-05 17:57:12,63.7506,-68.5145,-24.07,62,75,0.0
399,Jacareacanga,BR,2022-02-05 17:57:13,-6.2222,-57.7528,83.16,82,86,0.65
400,Kingston,JM,2022-02-05 17:55:50,17.997,-76.7936,86.16,44,20,1.99
401,Kamiiso,JP,2022-02-05 17:57:13,41.8167,140.65,22.26,81,52,9.44
402,Pau Dos Ferros,BR,2022-02-05 17:57:14,-6.1125,-38.2063,93.94,33,56,6.04
403,Huarmey,PE,2022-02-05 17:57:14,-10.0681,-78.1522,76.71,71,21,11.63
404,Jimeta,NG,2022-02-05 17:57:14,9.2833,12.4667,80.15,11,39,5.41
405,Temiscaming,CA,2022-02-05 17:57:15,46.7212,-79.0971,2.71,72,32,1.14
406,Newport,GB,2022-02-05 17:57:15,51.5877,-2.9984,51.26,80,100,5.99
407,Karonga,MW,2022-02-05 17:57:15,-9.9333,33.9333,75.97,76,99,5.73
408,Cefalu,IT,2022-02-05 17:57:16,38.0386,14.0229,57.54,82,89,5.01
409,Berdigestyakh,RU,2022-02-05 17:57:16,62.0989,126.6992,-21.32,100,100,1.14
410,Latehar,IN,2022-02-05 17:57:16,23.75,84.5,50.79,52,0,1.83
411,Nuuk,GL,2022-02-05 17:57:17,64.1835,-51.7216,7.88,78,100,10.0
412,Pouebo,NC,2022-02-05 17:57:17,-20.4,164.5667,76.19,82,91,3.98
413,Calama,CL,2022-02-05 17:57:18,-22.4667,-68.9333,73.89,10,1,11.5
414,Krasnyy Chikoy,RU,2022-02-05 17:57:18,50.3643,108.7512,-5.67,100,80,1.86
415,Ukiah,US,2022-02-05 17:54:20,39.1502,-123.2078,61.97,62,100,1.01
416,Izhma,RU,2022-02-05 17:57:18,65.0083,53.9113,-9.71,100,41,3.38
417,Walvis Bay,NA,2022-02-05 17:58:19,-22.9575,14.5053,70.75,73,7,5.75
418,Odweyne,SO,2022-02-05 17:58:19,9.4092,45.064,67.68,27,94,10.38
419,Marawi,PH,2022-02-05 17:58:20,7.9986,124.2928,67.64,92,61,2.04
420,Dinar,TR,2022-02-05 17:58:20,38.065,30.1656,30.16,73,17,3.94
421,Guilin,CN,2022-02-05 17:55:12,25.2819,110.2864,44.71,80,100,5.44
422,Rehoboth,NA,2022-02-05 17:58:21,-23.3167,17.0833,73.96,54,98,10.16
423,Bellevue,US,2022-02-05 17:58:21,47.6104,-122.2007,46.06,88,100,1.99
424,Lavrentiya,RU,2022-02-05 17:58:21,65.5833,-171.0,-18.04,93,29,9.13
425,Chekmagush,RU,2022-02-05 17:58:22,55.1319,54.6556,21.49,93,100,2.62
426,San Angelo,US,2022-02-05 17:54:49,31.4638,-100.437,42.64,70,2,8.19
427,Mehriz,IR,2022-02-05 17:58:22,31.5917,54.4318,46.9,28,10,2.71
428,Bida,NG,2022-02-05 17:58:22,9.0833,6.0167,86.97,12,22,1.45
429,Tigzirt,DZ,2022-02-05 17:58:23,36.8886,4.1198,55.74,85,99,13.91
430,Ozernovskiy,RU,2022-02-05 17:58:23,51.5,156.5167,25.45,91,100,4.81
431,La Libertad,EC,2022-02-05 17:58:24,-2.2333,-80.9,82.06,69,0,6.91
432,Praia Da Vitoria,PT,2022-02-05 17:58:24,38.7333,-27.0667,61.75,94,75,17.29
433,Sampit,ID,2022-02-05 17:58:24,-2.5333,112.95,74.23,98,100,2.06
434,Toora-Khem,RU,2022-02-05 17:58:25,52.4675,96.11,-8.16,99,97,1.25
435,Viedma,AR,2022-02-05 17:58:25,-40.8135,-62.9967,61.72,52,100,15.88
436,Acapulco,MX,2022-02-05 17:56:00,16.8634,-99.8901,83.71,49,2,7.2
437,Sitka,US,2022-02-05 17:55:32,57.0531,-135.33,39.18,97,100,7.07
438,Khategaon,IN,2022-02-05 17:58:26,22.6,76.9167,62.28,27,0,4.14
439,Novobirilyussy,RU,2022-02-05 17:54:49,56.9514,90.6661,17.62,85,100,8.66
440,Bani Walid,LY,2022-02-05 17:55:08,31.7566,13.9942,62.96,25,53,6.76
441,Kisoro,UG,2022-02-05 17:58:26,-1.2854,29.685,57.85,92,100,3.38
442,Chachapoyas,PE,2022-02-05 17:58:27,-6.2317,-77.869,64.35,75,47,4.41
443,Ponta Delgada,PT,2022-02-05 17:58:27,37.7333,-25.6667,65.5,72,20,14.97
444,La Ronge,CA,2022-02-05 17:58:27,55.1001,-105.2842,-9.15,64,75,9.22
445,Grindavik,IS,2022-02-05 17:58:13,63.8424,-22.4338,28.35,80,75,6.91
446,Wuchi,CN,2022-02-05 17:58:28,29.3786,103.023,26.74,97,99,1.23
447,Broome,US,2022-02-05 17:58:10,42.2506,-75.833,19.65,69,40,3.0
448,Curup,ID,2022-02-05 17:58:29,-3.4667,102.5333,68.05,100,100,3.2
449,Biala Podlaska,PL,2022-02-05 17:58:29,52.0324,23.1165,33.67,92,76,16.44
450,Changzhou,CN,2022-02-05 17:58:29,31.7833,119.9667,35.01,47,62,5.26
451,Tsiroanomandidy,MG,2022-02-05 17:58:30,-18.7667,46.0333,66.87,97,100,5.28
452,Lorengau,PG,2022-02-05 17:54:18,-2.0226,147.2712,80.71,77,36,8.68
453,Hervey Bay,AU,2022-02-05 17:58:30,-25.2986,152.8535,68.11,58,83,21.0
454,Guerrero Negro,MX,2022-02-05 17:58:31,27.9769,-114.0611,64.17,26,0,2.68
455,Uarini,BR,2022-02-05 17:58:31,-2.99,-65.1083,82.35,71,99,1.97
456,Chumikan,RU,2022-02-05 17:58:31,54.7183,135.315,-1.77,77,100,12.53
457,Ruidoso,US,2022-02-05 17:58:32,33.3317,-105.673,46.87,33,0,8.05
458,Kununurra,AU,2022-02-05 17:56:26,-15.7667,128.7333,78.78,94,100,0.0
459,Linfen,CN,2022-02-05 17:58:32,36.0889,111.5189,32.2,49,93,3.89
460,Auki,SB,2022-02-05 17:58:33,-8.7676,160.7034,79.23,86,78,6.22
461,Port Blair,IN,2022-02-05 17:57:59,11.6667,92.75,80.64,78,20,4.61
462,Pocinhos,BR,2022-02-05 17:59:33,-7.0767,-36.0611,88.09,33,27,10.42
463,Verkhniye Kigi,RU,2022-02-05 17:59:33,55.4083,58.6044,14.63,95,100,3.38
464,Tenenkou,ML,2022-02-05 17:59:34,14.4572,-4.9169,83.7,7,0,7.87
465,Tarabha,IN,2022-02-05 17:59:34,20.7333,83.65,58.96,26,32,1.39
466,Turukhansk,RU,2022-02-05 17:59:35,65.8167,87.9833,-10.98,100,92,3.6
467,Ossora,RU,2022-02-05 17:59:35,59.2353,163.0719,13.03,90,100,12.46
468,Kolhapur,IN,2022-02-05 17:59:36,16.7,74.2167,63.81,83,19,4.05
469,Tubuala,PA,2022-02-05 17:59:36,9.5167,-79.0333,93.33,67,58,12.44
470,Westport,US,2022-02-05 17:59:17,41.1415,-73.3579,29.75,65,38,4.0
471,Bisira,PA,2022-02-05 17:59:36,8.5196,-81.7115,70.18,55,86,8.28
472,Pivijay,CO,2022-02-05 17:59:37,10.4617,-74.6162,91.38,29,8,4.43
473,Gaya,IN,2022-02-05 17:59:37,24.7833,85.0,51.71,87,20,0.0
474,Ginir,ET,2022-02-05 17:59:37,7.1333,40.7,62.37,18,65,2.59
475,Gorodovikovsk,RU,2022-02-05 17:59:38,46.0878,41.9335,26.96,88,75,9.28
476,Abbeville,FR,2022-02-05 17:59:38,50.1,1.8333,48.94,80,91,19.37
477,Blagoveshchensk,RU,2022-02-05 17:59:39,50.2667,127.5333,2.01,66,0,4.47
478,Gizo,SB,2022-02-05 17:59:39,-8.103,156.8419,82.63,79,99,10.09
479,Comodoro Rivadavia,AR,2022-02-05 17:59:39,-45.8667,-67.5,73.26,43,0,16.11
480,Sinop,TR,2022-02-05 17:59:40,41.7711,34.8709,28.94,81,88,10.54
481,Zaykovo,RU,2022-02-05 17:59:40,57.5613,62.7568,17.19,94,100,4.29
482,Mareeba,AU,2022-02-05 17:55:46,-17.0,145.4333,72.32,95,100,1.77
483,Aswan,EG,2022-02-05 17:59:41,24.0934,32.907,56.35,42,0,11.59
484,Eirunepe,BR,2022-02-05 17:59:41,-6.6603,-69.8736,83.16,72,97,3.76
485,Lahij,YE,2022-02-05 17:59:41,13.1667,44.5833,74.91,58,3,6.55
486,Port-Gentil,GA,2022-02-05 17:59:42,-0.7193,8.7815,79.86,80,22,9.24
487,Bo Phloi,TH,2022-02-05 17:59:42,14.3236,99.5161,81.32,57,90,4.61
488,Tucuman,AR,2022-02-05 17:59:42,-26.8241,-65.2226,82.4,57,40,5.75
489,Iisalmi,FI,2022-02-05 17:59:43,63.5592,27.1907,21.22,95,100,8.34
490,Bentong,MY,2022-02-05 17:59:43,3.5181,101.9079,76.44,98,100,1.74
491,Langsa,ID,2022-02-05 17:59:44,4.4683,97.9683,74.37,94,100,1.54
492,Maralal,KE,2022-02-05 17:59:44,1.0968,36.698,64.9,55,100,6.55
493,Turinskaya Sloboda,RU,2022-02-05 17:59:45,57.6232,64.3858,16.07,93,100,5.12
494,Bako,ET,2022-02-05 17:59:45,5.7833,36.5667,68.52,55,95,3.98
495,Lokachi,UA,2022-02-05 17:59:46,50.737,24.6494,35.74,91,95,12.5
496,Nipawin,CA,2022-02-05 17:58:29,53.3668,-104.0009,-7.56,77,40,8.05
497,Conceicao Do Araguaia,BR,2022-02-05 17:59:46,-8.2578,-49.2647,91.74,50,61,4.68
498,Chermoz,RU,2022-02-05 17:59:46,58.787,56.1489,11.71,97,91,6.04
499,Astoria,US,2022-02-05 17:59:47,46.1879,-123.8313,44.94,94,82,1.99
500,Dunedin,NZ,2022-02-05 17:59:47,-45.8742,170.5036,50.81,81,32,6.15
501,Blankenberge,BE,2022-02-05 17:59:47,51.3131,3.1323,48.02,80,82,3.0
502,Namatanai,PG,2022-02-05 17:59:26,-3.6667,152.4333,80.02,78,78,9.22
503,Yartsevo,RU,2022-02-05 17:59:48,55.0667,32.6964,20.32,95,100,9.28
504,Jiuquan,CN,2022-02-05 17:59:48,39.7432,98.5174,17.11,42,100,6.82
505,Beringovskiy,RU,2022-02-05 17:59:49,63.05,179.3167,-8.99,91,70,14.9
506,Coquimbo,CL,2022-02-05 17:55:20,-29.9533,-71.3436,69.53,73,0,14.97
507,Rio Gallegos,AR,2022-02-05 17:59:49,-51.6226,-69.2181,71.65,28,0,13.8
508,Itaituba,BR,2022-02-05 17:59:50,-4.2761,-55.9836,86.16,74,40,0.0
509,Marsh Harbour,BS,2022-02-05 18:00:04,26.5412,-77.0636,73.92,57,0,3.04
510,Dhidhdhoo,MV,2022-02-05 18:00:51,6.8833,73.1,80.53,71,47,11.36
511,Benalla,AU,2022-02-05 18:00:51,-36.55,145.9833,57.58,73,5,5.17
512,Lindi,TZ,2022-02-05 18:00:52,-10.0,39.7167,77.59,72,98,2.48
513,Bambanglipuro,ID,2022-02-05 18:00:52,-7.95,110.2833,62.6,85,100,5.37
514,Bingol,TR,2022-02-05 18:00:52,38.8847,40.4939,11.03,81,3,6.55
515,Mykolayivka,UA,2022-02-05 18:00:53,47.5414,30.7561,31.91,73,56,4.92
516,Venezuela,VE,2022-02-05 18:00:53,8.0,-66.0,93.99,33,13,12.33
517,Axim,GH,2022-02-05 17:56:35,4.8699,-2.2405,81.91,76,33,11.39
518,Panacan,PH,2022-02-05 18:00:54,9.2463,118.4082,78.19,85,98,18.54
519,Kathu,TH,2022-02-05 18:00:54,7.9178,98.3332,80.42,78,60,19.86
520,Obregon,NI,2022-02-05 18:00:54,11.9566,-85.9636,92.44,37,11,16.87
521,Kalabo,ZM,2022-02-05 18:00:55,-14.97,22.6814,68.43,92,87,5.82
522,Laramie,US,2022-02-05 18:00:55,41.3114,-105.5911,36.79,43,21,24.94
523,Carndonagh,IE,2022-02-05 18:00:56,55.25,-7.2667,42.13,95,100,22.21
524,Srednekolymsk,RU,2022-02-05 17:56:03,67.45,153.6833,-39.78,99,47,3.8
525,Imeni Poliny Osipenko,RU,2022-02-05 18:00:56,52.4201,136.4853,0.09,94,94,5.19
526,Adiake,CI,2022-02-05 18:00:56,5.2863,-3.304,85.59,74,21,10.71
527,Zelenoborskiy,RU,2022-02-05 18:00:57,66.845,32.3622,18.91,95,100,12.66
528,Topeka,US,2022-02-05 17:57:28,39.0483,-95.678,40.48,52,4,8.01
529,Merin,CZ,2022-02-05 18:00:57,49.3932,15.8838,36.99,47,58,11.59
530,Babati,TZ,2022-02-05 18:00:58,-4.2167,35.75,62.78,89,100,4.32
531,Frontignan,FR,2022-02-05 18:00:58,43.4485,3.754,50.14,44,68,15.73
532,Gubskaya,RU,2022-02-05 18:00:58,44.3164,40.6358,15.84,92,29,5.03
533,Ust-Kuyga,RU,2022-02-05 18:00:59,70.0167,135.6,-44.37,100,99,2.8
534,Lishui,CN,2022-02-05 18:00:59,28.4604,119.9103,41.05,81,91,3.29
535,Leku,ET,2022-02-05 18:00:59,6.8667,38.45,67.62,27,96,4.97
536,Porkhov,RU,2022-02-05 18:01:00,57.765,29.5561,24.69,95,100,7.27
537,Ust-Barguzin,RU,2022-02-05 18:01:01,53.45,108.9833,2.03,98,96,4.14
538,Honiara,SB,2022-02-05 18:01:01,-9.4333,159.95,78.98,88,99,1.32
539,Koslan,RU,2022-02-05 18:01:02,63.4564,48.8989,-2.74,100,79,4.72
540,Aykhal,RU,2022-02-05 18:01:02,66.0,111.5,-25.56,100,85,5.1
541,Houston,US,2022-02-05 17:57:28,29.7633,-95.3633,47.39,50,0,1.99
542,Gwadar,PK,2022-02-05 18:01:03,25.1216,62.3254,72.23,73,9,10.27
543,Carberry,CA,2022-02-05 18:01:03,49.8689,-99.3602,0.64,89,100,6.82
544,Zambezi,ZM,2022-02-05 18:01:04,-13.5432,23.1047,65.88,90,96,4.18
545,Oussouye,SN,2022-02-05 18:01:04,12.485,-16.5469,89.31,22,2,10.31
546,Panjakent,TJ,2022-02-05 18:01:04,39.4952,67.6093,49.8,67,100,7.11
547,Margate,GB,2022-02-05 17:58:47,51.3813,1.3862,49.69,74,88,11.01
548,Saskylakh,RU,2022-02-05 17:56:53,71.9167,114.0833,-27.27,100,85,3.62
